rank,graph6,n,edges,alpha,theta_hi,delta_hi,theta_bulk,solver_diff,pr_hi,status_hi,chi_comp
228,JCQeR`[Mnj_,11,27,3,3.6671550783,0.6671550783,3.6671550537,2.456e-08,1.513e-09,optimal,4
229,JCQeV`[Mcx?,11,24,3,3.6671550781,0.6671550781,3.6671550539,2.417e-08,1.966e-09,optimal,4
230,JCQeR`[Mjz?,11,26,3,3.6671550781,0.6671550781,3.6671550731,4.983e-09,2.251e-09,optimal,4
231,JCQeR`[MjZ?,11,25,3,3.6671550781,0.6671550781,3.6671550557,2.239e-08,2.205e-09,optimal,4
232,JCQeR`[MnZ_,11,27,3,3.6671550779,0.6671550779,3.6671550573,2.060e-08,1.784e-09,optimal,4
233,JCQeR`[Mj^?,11,26,3,3.6671550766,0.6671550766,3.6671550423,3.430e-08,2.084e-09,optimal,4
234,JCQeR`[jRM?,11,24,3,3.6671550765,0.6671550765,3.6671550453,3.127e-08,1.961e-09,optimal,4
235,JCQeR`[Mj\_,11,26,3,3.6671550757,0.6671550757,3.6671550640,1.173e-08,2.057e-09,optimal,4
236,JCQeR`[MnN_,11,27,3,3.6671550756,0.6671550756,3.6671550645,1.114e-08,2.517e-09,optimal,4
237,JCQeRakVH{_,11,25,3,3.6671550751,0.6671550751,3.6671550565,1.864e-08,1.335e-09,optimal,4
238,JCQeR`[Mn~_,11,29,3,3.6671550751,0.6671550751,3.6671550671,8.027e-09,1.296e-09,optimal,4
239,JCQeR`[Mkr_,11,25,3,3.6671550751,0.6671550751,3.6671550406,3.453e-08,1.578e-09,optimal,4
240,JCQeR`[Mnz_,11,28,3,3.6671550748,0.6671550748,3.6671550562,1.864e-08,1.223e-09,optimal,4
241,JCQeR`[Mk|_,11,26,3,3.6671550747,0.6671550747,3.6671550514,2.334e-08,2.034e-09,optimal,4
242,JCQeR`[Mnz?,11,27,3,3.6671550745,0.6671550745,3.6671550704,4.053e-09,1.465e-09,optimal,4
243,JCQeR`[fdt?,11,25,3,3.6671550741,0.6671550741,3.6671550565,1.760e-08,1.427e-09,optimal,4
244,JCQeR`[Mnl?,11,26,3,3.6671550741,0.6671550741,3.6671550587,1.533e-08,1.795e-09,optimal,4
245,JCQeR`[XvY?,11,25,3,3.6671550738,0.6671550738,3.6671550661,7.656e-09,1.633e-09,optimal,4
246,JCQeR`[Mll_,11,26,3,3.6671550737,0.6671550737,3.6671550611,1.258e-08,2.616e-09,optimal,4
247,JCQeR`[Mjt_,11,26,3,3.6671550734,0.6671550734,3.6671550667,6.689e-09,1.140e-09,optimal,4
248,JCQeR`[MjV?,11,25,3,3.6671550734,0.6671550734,3.6671550565,1.693e-08,1.482e-09,optimal,4
249,JCQeR`[Mlx_,11,26,3,3.6671550734,0.6671550734,3.6671550643,9.039e-09,1.487e-09,optimal,4
250,JCQeR`[Mm^?,11,26,3,3.6671550730,0.6671550730,3.6671550737,6.380e-10,1.480e-09,optimal,4
251,JCQeR`[Mmb_,11,25,3,3.6671550728,0.6671550728,3.6671550511,2.178e-08,1.461e-09,optimal,4
252,JCQeR`[Mmj?,11,25,3,3.6671550728,0.6671550728,3.6671550576,1.516e-08,1.654e-09,optimal,4
253,JCQbRbKemk?,11,24,3,3.6671550724,0.6671550724,3.6671550562,1.624e-08,1.345e-09,optimal,5
254,JCQeR`[Mml?,11,25,3,3.6671550718,0.6671550718,3.6671550313,4.048e-08,1.601e-09,optimal,4
255,JCQeR`[MnX_,11,26,3,3.6671550715,0.6671550715,3.6671550534,1.808e-08,1.321e-09,optimal,4
256,JCQeR`[MnL_,11,26,3,3.6671550715,0.6671550715,3.6671550479,2.363e-08,1.814e-09,optimal,4
257,JCQRDra\`x?,11,24,3,3.6671550714,0.6671550714,3.6671550620,9.370e-09,9.240e-10,optimal,4
258,JCQeR`[MnX?,11,25,3,3.6671550713,0.6671550713,3.6671550609,1.046e-08,1.043e-09,optimal,4
259,JCOedq[Ye]?,11,24,3,3.6671550713,0.6671550713,3.6671550554,1.588e-08,1.577e-09,optimal,4
260,JCQeR`[Mn~?,11,28,3,3.6671550713,0.6671550713,3.6671550645,6.832e-09,9.588e-10,optimal,4
261,JCQeR`[Mni?,11,25,3,3.6671550712,0.6671550712,3.6671550519,1.921e-08,1.824e-09,optimal,4
262,JCQRDRaNBm?,11,23,3,3.6671550710,0.6671550710,3.6671550626,8.402e-09,1.129e-09,optimal,4
263,JCRbdO{{cl?,11,25,3,3.6671550709,0.6671550709,3.6671550449,2.592e-08,1.274e-09,optimal,4
264,JCQeR`[MnM?,11,25,3,3.6671550702,0.6671550702,3.6671550477,2.258e-08,1.723e-09,optimal,4
265,JCOebIwfT[_,11,24,3,3.6671550702,0.6671550702,3.6671550555,1.471e-08,1.346e-09,optimal,4
266,JCQeR`[Mnt_,11,27,3,3.6671550693,0.6671550693,3.6671550525,1.686e-08,1.389e-09,optimal,4
267,JCQeR`[Mmh_,11,25,3,3.6671550693,0.6671550693,3.6671550411,2.815e-08,1.208e-09,optimal,4
268,JCQeR`[Miz?,11,25,3,3.6671550689,0.6671550689,3.6671550508,1.807e-08,1.059e-09,optimal,5
269,JCQeR`[Mmz?,11,26,3,3.6671550686,0.6671550686,3.6671550355,3.306e-08,1.327e-09,optimal,4
270,JCQeRakVHt_,11,25,3,3.6671550685,0.6671550685,3.6671550442,2.422e-08,8.900e-10,optimal,4
271,JCQeR`[hpt?,11,24,3,3.6671550681,0.6671550681,3.6671550530,1.510e-08,1.324e-09,optimal,4
272,JCQeR`[Miv?,11,25,3,3.6671550679,0.6671550679,3.6671550546,1.337e-08,9.683e-10,optimal,4
273,JCQeR`[Mmn?,11,26,3,3.6671550678,0.6671550678,3.6671550618,5.944e-09,1.238e-09,optimal,4
274,JCQbR_ytC}?,11,24,3,3.6671550676,0.6671550676,3.6671550540,1.364e-08,8.784e-10,optimal,4
275,JCOe`]wxBl?,11,24,3,3.6671550674,0.6671550674,3.6671550688,1.337e-09,8.347e-10,optimal,4
276,JCQeR`[Mnf?,11,26,3,3.6671550674,0.6671550674,3.6671550656,1.815e-09,7.757e-10,optimal,4
277,JCQeR`[MmV?,11,25,3,3.6671550672,0.6671550672,3.6671550380,2.913e-08,8.931e-10,optimal,4
278,JCQeR`[Mny?,11,26,3,3.6671550671,0.6671550671,3.6671550713,4.185e-09,1.196e-09,optimal,4
279,JCQeR`[MnT_,11,26,3,3.6671550666,0.6671550666,3.6671550653,1.376e-09,9.288e-10,optimal,4
280,JCQeR`[Mnh?,11,25,3,3.6671550666,0.6671550666,3.6671550490,1.753e-08,9.541e-10,optimal,4
281,JCQeR`[MmT_,11,25,3,3.6671550665,0.6671550665,3.6671550444,2.217e-08,7.801e-10,optimal,4
282,JCQRDO{\fd?,11,24,3,3.6671550663,0.6671550663,3.6671550573,8.970e-09,8.160e-10,optimal,4
283,JCOcfP[]e[_,11,24,3,3.6671550662,0.6671550662,3.6671550504,1.586e-08,9.604e-10,optimal,4
284,JCQeR`[MjT_,11,25,3,3.6671550657,0.6671550657,3.6671550303,3.535e-08,7.207e-10,optimal,4
285,JCQRDO{{bm?,11,24,3,3.6671550656,0.6671550656,3.6671550591,6.488e-09,6.334e-10,optimal,4
286,JCQeR`[Ml~?,11,27,3,3.6671550654,0.6671550654,3.6671550670,1.547e-09,1.171e-09,optimal,4
287,JCQeR`[Ml\_,11,26,3,3.6671550652,0.6671550652,3.6671550622,2.984e-09,9.398e-10,optimal,4
288,JCQeR`[Mnk?,11,25,3,3.6671550651,0.6671550651,3.6671550432,2.183e-08,6.434e-10,optimal,4
289,JCQeR`[Mnm?,11,26,3,3.6671550650,0.6671550650,3.6671550671,2.135e-09,6.103e-10,optimal,4
290,JCQeR`[xPt_,11,25,3,3.6671550646,0.6671550646,3.6671550443,2.023e-08,1.056e-09,optimal,4
291,JCQeV`[MdY?,11,24,3,3.6671550642,0.6671550642,3.6671550652,1.075e-09,5.884e-10,optimal,4
292,JCQeR`[[vq?,11,25,3,3.6671550638,0.6671550638,3.6671550551,8.772e-09,5.897e-10,optimal,4
293,JCQeR`[MlZ?,11,25,3,3.6671550636,0.6671550636,3.6671550671,3.547e-09,5.400e-10,optimal,4
294,JCQeR`[Mmf_,11,26,3,3.6671550635,0.6671550635,3.6671550613,2.187e-09,6.693e-10,optimal,4
295,JCQeR`[MlJ_,11,25,3,3.6671550632,0.6671550632,3.6671550424,2.076e-08,5.285e-10,optimal,4
296,JCQeRa[mek_,11,25,3,3.6671550629,0.6671550629,3.6671550556,7.289e-09,5.388e-10,optimal,4
297,JCQeR_{VHt_,11,25,3,3.6671550629,0.6671550629,3.6671550563,6.520e-09,4.971e-10,optimal,4
298,JCQeR`[MnY?,11,25,3,3.6671550628,0.6671550628,3.6671550510,1.185e-08,6.460e-10,optimal,4
299,JCQeR`[Mly?,11,25,3,3.6671550627,0.6671550627,3.6671550392,2.350e-08,7.142e-10,optimal,4
300,JCQeR`[Mnj?,11,26,3,3.6671550626,0.6671550626,3.6671550754,1.282e-08,5.891e-10,optimal,4
301,JCQ`fRQVE\?,11,24,3,3.6671550623,0.6671550623,3.6671550617,5.980e-10,4.391e-10,optimal,4
302,JCQeR`[Mmj_,11,26,3,3.6671550622,0.6671550622,3.6671550647,2.533e-09,5.208e-10,optimal,4
303,JCQeR`[MnU?,11,25,3,3.6671550620,0.6671550620,3.6671550456,1.636e-08,4.960e-10,optimal,4
304,JCQeR`[MmV_,11,26,3,3.6671550617,0.6671550617,3.6671550894,2.774e-08,5.327e-10,optimal,4
305,JCQeR`[Mnh_,11,26,3,3.6671550616,0.6671550616,3.6671550538,7.834e-09,4.513e-10,optimal,4
306,JCQeR`[MnZ?,11,26,3,3.6671550615,0.6671550615,3.6671550696,8.101e-09,4.624e-10,optimal,4
307,JCQeR`[\Pt_,11,25,3,3.6671550609,0.6671550609,3.6671550398,2.111e-08,3.938e-10,optimal,4
308,JCQeR`[{Pt_,11,25,3,3.6671550609,0.6671550609,3.6671550556,5.273e-09,4.359e-10,optimal,4
309,JCQeR`[Ml^?,11,26,3,3.6671550604,0.6671550604,3.6671550702,9.782e-09,6.823e-10,optimal,4
310,JCQeR`[Mkt_,11,25,3,3.6671550603,0.6671550603,3.6671550578,2.501e-09,4.339e-10,optimal,4
311,JCQeR`[Mk~?,11,26,3,3.6671550603,0.6671550603,3.6671550715,1.124e-08,3.499e-10,optimal,4
312,JCQeR`[MlL_,11,25,3,3.6671550601,0.6671550601,3.6671550374,2.271e-08,5.824e-10,optimal,4
313,JCQRDO{tK|?,11,24,3,3.6671550599,0.6671550599,3.6671550609,1.049e-09,3.244e-10,optimal,4
314,JCQeR`[Mnb?,11,25,3,3.6671550597,0.6671550597,3.6671550587,9.788e-10,2.962e-10,optimal,4
315,JCQeR`[Mnx?,11,26,3,3.6671550595,0.6671550595,3.6671550608,1.295e-09,3.050e-10,optimal,4
316,JCOedq[Ya]?,11,23,3,3.6671550595,0.6671550595,3.6671550662,6.743e-09,3.235e-10,optimal,4
317,JCQeR`[f`t?,11,24,3,3.6671550593,0.6671550593,3.6671550587,5.747e-10,2.920e-10,optimal,4
318,JCQeR`[Mnr?,11,26,3,3.6671550591,0.6671550591,3.6671550699,1.078e-08,2.482e-10,optimal,4
319,JCQeR`[VHt_,11,25,3,3.6671550588,0.6671550588,3.6671550545,4.331e-09,1.989e-10,optimal,4
320,JCQeR`[]Rf?,11,25,3,3.6671550585,0.6671550585,3.6671550542,4.301e-09,2.961e-10,optimal,4
321,JCRbdO{\fd?,11,26,3,3.6668797031,0.6668797031,3.6668797049,1.734e-09,2.628e-10,optimal,4
322,JCQeV`[Meh?,11,24,3,3.6667074614,0.6667074614,3.6667074234,3.803e-08,3.799e-09,optimal,4
323,JCQbfP[rcr_,11,26,3,3.6666843920,0.6666843920,3.6666843277,6.430e-08,3.931e-09,optimal,4
324,JCQTbMk]ET?,11,24,3,3.6666746155,0.6666746155,3.6666745695,4.607e-08,3.844e-09,optimal,4
325,JCQbeo{ybM?,11,25,3,3.6666743698,0.6666743698,3.6666743458,2.398e-08,6.077e-10,optimal,4
326,JCQeV`[Mbj?,11,25,3,3.6666688877,0.6666688877,3.6666688287,5.904e-08,1.904e-09,optimal,4
327,JCRbdO{ub]?,11,26,3,3.6666679560,0.6666679560,3.6666679323,2.368e-08,1.959e-09,optimal,4
328,JCRbdO{xa\_,11,26,3,3.6666667446,0.6666667446,3.6666666835,6.107e-08,4.885e-09,optimal,4
329,JCQ`fP[rbM?,11,24,3,3.6666667355,0.6666667355,3.6666666924,4.306e-08,5.317e-09,optimal,4
330,JCRbdO{{az?,11,26,3,3.6666667349,0.6666667349,3.6666666847,5.020e-08,5.572e-09,optimal,4
331,JCRbdO{xbv?,11,27,3,3.6666667279,0.6666667279,3.6666666824,4.551e-08,5.432e-09,optimal,4
332,JCRbdO{xLM_,11,26,3,3.6666667279,0.6666667279,3.6666666793,4.853e-08,4.549e-09,optimal,4
333,JCRbdO{\fX_,11,27,3,3.6666667263,0.6666667263,3.6666667020,2.428e-08,5.694e-09,optimal,4
334,JCRbdO{~Nl_,11,30,3,3.6666667217,0.6666667217,3.6666666961,2.558e-08,4.162e-09,optimal,4
335,JCRbcqhNVl_,11,28,3,3.6666667204,0.6666667204,3.6666666873,3.307e-08,4.574e-09,optimal,4
336,JCRbdO{|fV_,11,29,3,3.6666667203,0.6666667203,3.6666666819,3.839e-08,5.616e-09,optimal,4
337,JCRbdO{\ex_,11,27,3,3.6666667200,0.6666667200,3.6666666788,4.124e-08,5.682e-09,optimal,4
338,JCRbcqhNV~_,11,30,3,3.6666667200,0.6666667200,3.6666666830,3.692e-08,3.750e-09,optimal,4
339,JCRbcqhNVI_,11,26,3,3.6666667199,0.6666667199,3.6666666824,3.754e-08,4.783e-09,optimal,4
340,JCRbdO{\`x_,11,26,3,3.6666667199,0.6666667199,3.6666667018,1.808e-08,4.177e-09,optimal,4
341,JCOefR[Vbt?,11,26,3,3.6666667188,0.6666667188,3.6666666869,3.193e-08,4.507e-09,optimal,4
342,JCRbdO{{bs_,11,26,3,3.6666667175,0.6666667175,3.6666666793,3.817e-08,4.936e-09,optimal,4
343,JCRbdO{{a^_,11,27,3,3.6666667172,0.6666667172,3.6666666969,2.034e-08,4.619e-09,optimal,4
344,JCQ`fP[rf~?,11,28,3,3.6666667168,0.6666667168,3.6666667048,1.202e-08,4.129e-09,optimal,4
345,JCRbdO{{br_,11,27,3,3.6666667167,0.6666667167,3.6666666805,3.621e-08,4.324e-09,optimal,4
346,JCRbdO{uel?,11,26,3,3.6666667166,0.6666667166,3.6666667025,1.406e-08,4.411e-09,optimal,4
347,JCRbdO{\dV?,11,26,3,3.6666667159,0.6666667159,3.6666666864,2.952e-08,4.920e-09,optimal,4
348,JCRbcqhNVn_,11,29,3,3.6666667157,0.6666667157,3.6666666822,3.345e-08,3.568e-09,optimal,4
349,JCRbdO{|n}?,11,30,3,3.6666667154,0.6666667154,3.6666666879,2.746e-08,5.236e-09,optimal,4
350,JCRbcqhNV~?,11,29,3,3.6666667154,0.6666667154,3.6666666826,3.278e-08,3.475e-09,optimal,4
351,JCRbcqhNTz?,11,27,3,3.6666667149,0.6666667149,3.6666666955,1.948e-08,4.473e-09,optimal,4
352,J?`DB_sscm?,11,19,4,4.6666667142,0.6666667142,4.6666666807,3.355e-08,2.261e-09,optimal,5
353,JCRbdO{lMh_,11,26,3,3.6666667138,0.6666667138,3.6666666856,2.828e-08,5.349e-09,optimal,4
354,JCRbdO{{ar_,11,26,3,3.6666667124,0.6666667124,3.6666666966,1.577e-08,4.050e-09,optimal,4
355,JCRbdO{}e|_,11,29,3,3.6666667122,0.6666667122,3.6666666871,2.513e-08,5.098e-09,optimal,4
356,JCRbdO{xf]_,11,28,3,3.6666667121,0.6666667121,3.6666666806,3.156e-08,4.830e-09,optimal,4
357,JCRbdO{|vx?,11,29,3,3.6666667107,0.6666667107,3.6666666802,3.052e-08,4.239e-09,optimal,4
358,JCRbcqhNV[?,11,26,3,3.6666667104,0.6666667104,3.6666666811,2.927e-08,3.706e-09,optimal,4
359,JCQ`fP[rfy?,11,26,3,3.6666667104,0.6666667104,3.6666666835,2.685e-08,3.287e-09,optimal,4
360,JCRbdO{^fR_,11,28,3,3.6666667103,0.6666667103,3.6666666984,1.195e-08,4.038e-09,optimal,4
361,JCRbdO{xdv_,11,28,3,3.6666667102,0.6666667102,3.6666667111,9.591e-10,4.584e-09,optimal,4
362,JCRbdO{ufq?,11,26,3,3.6666667096,0.6666667096,3.6666666904,1.917e-08,3.070e-09,optimal,4
363,JCQbfP[Yu[_,11,26,3,3.6666667089,0.6666667089,3.6666666833,2.558e-08,5.243e-09,optimal,4
364,JCRbdO{lLm_,11,27,3,3.6666667082,0.6666667082,3.6666666853,2.289e-08,5.546e-09,optimal,4
365,JCRbdO{lN]_,11,28,3,3.6666667082,0.6666667082,3.6666666842,2.397e-08,4.706e-09,optimal,4
366,JCRbdO{xN}_,11,29,3,3.6666667081,0.6666667081,3.6666666789,2.922e-08,4.036e-09,optimal,4
367,J?`FAqcJbo?,11,19,4,4.6666667075,0.6666667075,4.6666666815,2.598e-08,2.776e-09,optimal,5
368,JCRbdO{~v~_,11,33,3,3.6666667071,0.6666667071,3.6666666802,2.691e-08,4.181e-09,optimal,4
369,JCRbdO{xL~_,11,29,3,3.6666667067,0.6666667067,3.6666666838,2.286e-08,3.884e-09,optimal,4
370,JCRbdO{}fu_,11,29,3,3.6666667066,0.6666667066,3.6666666787,2.788e-08,4.793e-09,optimal,4
371,JCRbdO{|Nt_,11,29,3,3.6666667064,0.6666667064,3.6666666875,1.888e-08,5.095e-09,optimal,4
372,JCRbdO{^f\?,11,28,3,3.6666667061,0.6666667061,3.6666666784,2.767e-08,4.596e-09,optimal,4
373,JCRbdO{ubL_,11,26,3,3.6666667060,0.6666667060,3.6666666926,1.350e-08,4.527e-09,optimal,4
374,JCRbdO{u`N_,11,26,3,3.6666667059,0.6666667059,3.6666666833,2.263e-08,3.455e-09,optimal,4
375,JCRbdO{|fY_,11,28,3,3.6666667057,0.6666667057,3.6666666905,1.517e-08,4.687e-09,optimal,4
376,JCRbcqhNUm?,11,26,3,3.6666667055,0.6666667055,3.6666666978,7.666e-09,3.678e-09,optimal,4
377,JCRbdO{znj_,11,30,3,3.6666667051,0.6666667051,3.6666666882,1.688e-08,3.956e-09,optimal,4
378,JCRbdO{lNm_,11,28,3,3.6666667049,0.6666667049,3.6666667118,6.885e-09,5.519e-09,optimal,4
379,JCRbdO{~d|?,11,29,3,3.6666667049,0.6666667049,3.6666666793,2.556e-08,3.663e-09,optimal,4
380,JCRbdO{|N{_,11,29,3,3.6666667048,0.6666667048,3.6666666935,1.136e-08,4.663e-09,optimal,4
381,JCRbdO{v`~_,11,29,3,3.6666667048,0.6666667048,3.6666666794,2.544e-08,4.934e-09,optimal,4
382,JCRbdO{{eX_,11,26,3,3.6666667047,0.6666667047,3.6666666795,2.519e-08,3.989e-09,optimal,4
383,JCRbdO{zfu_,11,29,3,3.6666667047,0.6666667047,3.6666666901,1.462e-08,5.262e-09,optimal,4
384,JCRbcqh^@y_,11,26,3,3.6666667047,0.6666667047,3.6666666793,2.537e-08,3.847e-09,optimal,4
385,JCRbdO{lI\_,11,26,3,3.6666667044,0.6666667044,3.6666666784,2.592e-08,3.176e-09,optimal,4
386,JCRbdO{{ex?,11,26,3,3.6666667043,0.6666667043,3.6666666830,2.125e-08,4.207e-09,optimal,4
387,JCRbdO{xa^_,11,27,3,3.6666667040,0.6666667040,3.6666666847,1.935e-08,3.834e-09,optimal,4
388,JCRbdO{zfN_,11,29,3,3.6666667040,0.6666667040,3.6666666979,6.050e-09,4.003e-09,optimal,4
389,JCRbdO{xfr_,11,28,3,3.6666667038,0.6666667038,3.6666666879,1.587e-08,5.310e-09,optimal,4
390,JCQ`fP[rf^_,11,28,3,3.6666667036,0.6666667036,3.6666666965,7.105e-09,2.771e-09,optimal,4
391,JCRbdO{\el?,11,26,3,3.6666667035,0.6666667035,3.6666667042,7.558e-10,3.624e-09,optimal,4
392,JCRbdO{~ft?,11,29,3,3.6666667033,0.6666667033,3.6666666900,1.329e-08,4.727e-09,optimal,4
393,JCRbdO{^dz?,11,28,3,3.6666667032,0.6666667032,3.6666666798,2.337e-08,2.927e-09,optimal,4
394,JCQ`fP[rbu_,11,26,3,3.6666667031,0.6666667031,3.6666666862,1.696e-08,3.056e-09,optimal,4
395,JCRV@qkue]?,11,26,3,3.6666667031,0.6666667031,3.6666666935,9.540e-09,3.199e-09,optimal,4
396,JCRbcqhNU{?,11,26,3,3.6666667030,0.6666667030,3.6666666974,5.627e-09,3.310e-09,optimal,4
397,JCQRVakmfK_,11,26,3,3.6666667025,0.6666667025,3.6666666809,2.160e-08,2.851e-09,optimal,4
398,JCRbdO{|n~_,11,32,3,3.6666667021,0.6666667021,3.6666666839,1.817e-08,3.897e-09,optimal,4
399,JCRbdO{|Lj_,11,28,3,3.6666667021,0.6666667021,3.6666666831,1.900e-08,3.355e-09,optimal,4
400,JCRbdO{}bN_,11,28,3,3.6666667018,0.6666667018,3.6666666807,2.111e-08,3.652e-09,optimal,4
401,JCRbdO{xN~?,11,29,3,3.6666667016,0.6666667016,3.6666667058,4.218e-09,3.504e-09,optimal,4
402,JCRbdO{lJ\_,11,27,3,3.6666667016,0.6666667016,3.6666666785,2.307e-08,3.162e-09,optimal,4
403,JCRbdO{xvu?,11,28,3,3.6666667014,0.6666667014,3.6666666843,1.709e-08,3.483e-09,optimal,4
404,JCRbdO{vd~?,11,29,3,3.6666667013,0.6666667013,3.6666666785,2.280e-08,5.327e-09,optimal,4
405,JCQeV`[Mb|?,11,26,3,3.6666667012,0.6666667012,3.6666666790,2.225e-08,5.158e-09,optimal,4
406,JCRbcqhNTe_,11,26,3,3.6666667011,0.6666667011,3.6666666878,1.335e-08,3.914e-09,optimal,4
407,J?`D@RoUee?,11,19,4,4.6666667011,0.6666667011,4.6666666789,2.216e-08,1.943e-09,optimal,5
408,JCRbcqhm`y_,11,26,3,3.6666667010,0.6666667010,3.6666666902,1.077e-08,3.316e-09,optimal,4
409,JCRbcqhNVL_,11,27,3,3.6666667008,0.6666667008,3.6666666785,2.232e-08,2.847e-09,optimal,4
410,JCRbdPy\`x_,11,27,3,3.6666667007,0.6666667007,3.6666666806,2.010e-08,4.607e-09,optimal,4
411,JCRbdO{|n~?,11,31,3,3.6666667005,0.6666667005,3.6666666787,2.183e-08,4.075e-09,optimal,4
412,JCRbdO{xfj?,11,27,3,3.6666667004,0.6666667004,3.6666666848,1.561e-08,3.733e-09,optimal,4
413,JCRbdO{|nz_,11,31,3,3.6666667004,0.6666667004,3.6666666808,1.959e-08,3.500e-09,optimal,4
414,JCRbdO{{`n_,11,27,3,3.6666667003,0.6666667003,3.6666666796,2.076e-08,4.393e-09,optimal,4
415,JCRbdO{lL}_,11,28,3,3.6666667003,0.6666667003,3.6666666829,1.741e-08,5.464e-09,optimal,4
416,JCRbdO{xN{_,11,28,3,3.6666667001,0.6666667001,3.6666666821,1.795e-08,2.705e-09,optimal,4
417,JCRbdO{{fQ_,11,26,3,3.6666667001,0.6666667001,3.6666667016,1.538e-09,3.250e-09,optimal,4
418,JCOedMxnFh?,11,26,3,3.6666667001,0.6666667001,3.6666666875,1.256e-08,4.178e-09,optimal,4
419,JCRbcqhNTx_,11,27,3,3.6666666999,0.6666666999,3.6666666787,2.124e-08,4.443e-09,optimal,4
420,JCQeV`[MfN_,11,27,3,3.6666666996,0.6666666996,3.6666666804,1.923e-08,4.005e-09,optimal,4
421,JCRbdO{^fl?,11,28,3,3.6666666995,0.6666666995,3.6666666802,1.937e-08,3.333e-09,optimal,4
422,JCRbdO{\e\?,11,26,3,3.6666666995,0.6666666995,3.6666666825,1.701e-08,3.666e-09,optimal,4
423,JCRbcqhNVX?,11,26,3,3.6666666994,0.6666666994,3.6666666865,1.295e-08,4.898e-09,optimal,4
424,JCRV@qkuct_,11,26,3,3.6666666994,0.6666666994,3.6666666965,2.912e-09,4.521e-09,optimal,4
425,JCRbdO{xet?,11,26,3,3.6666666993,0.6666666993,3.6666667055,6.194e-09,2.708e-09,optimal,4
426,JCRbdO{zdz_,11,29,3,3.6666666992,0.6666666992,3.6666666783,2.083e-08,3.763e-09,optimal,4
427,JCQ`fRTrfw?,11,26,3,3.6666666991,0.6666666991,3.6666666868,1.238e-08,2.739e-09,optimal,4
428,JCRbdO{lMX_,11,26,3,3.6666666991,0.6666666991,3.6666666919,7.197e-09,3.631e-09,optimal,4
429,JCRbdO{{fX?,11,26,3,3.6666666991,0.6666666991,3.6666666812,1.793e-08,3.975e-09,optimal,4
430,JCRbdO{\e{_,11,27,3,3.6666666988,0.6666666988,3.6666666858,1.299e-08,4.149e-09,optimal,4
431,JCRbdO{|Nn?,11,29,3,3.6666666988,0.6666666988,3.6666666887,1.002e-08,4.316e-09,optimal,4
432,JCRbdO{lJm_,11,27,3,3.6666666985,0.6666666985,3.6666666901,8.340e-09,3.306e-09,optimal,4
433,JCRbdO{zd^?,11,28,3,3.6666666981,0.6666666981,3.6666667046,6.523e-09,3.250e-09,optimal,4
434,J?`DD`gDbs?,11,18,4,4.6666666980,0.6666666980,4.6666666961,1.909e-09,2.799e-09,optimal,5
435,JCRbcqhNUt?,11,26,3,3.6666666980,0.6666666980,3.6666667106,1.268e-08,2.137e-09,optimal,4
436,JCRbdO{|Mz_,11,29,3,3.6666666977,0.6666666977,3.6666666836,1.406e-08,4.515e-09,optimal,4
437,JCOedMx|D{?,11,26,3,3.6666666976,0.6666666976,3.6666666927,4.899e-09,2.433e-09,optimal,4
438,JCRbdO{~b}?,11,29,3,3.6666666975,0.6666666975,3.6666666845,1.294e-08,4.439e-09,optimal,4
439,JCRbdO{|uz?,11,29,3,3.6666666974,0.6666666974,3.6666666817,1.574e-08,4.641e-09,optimal,4
440,JCQeV`[Mfl?,11,26,3,3.6666666971,0.6666666971,3.6666667027,5.522e-09,4.215e-09,optimal,4
441,JCRbdO{zez_,11,29,3,3.6666666971,0.6666666971,3.6666666989,1.771e-09,3.603e-09,optimal,4
442,JCOebGmnCr?,11,23,3,3.6666666971,0.6666666971,3.6666666930,4.063e-09,2.174e-09,optimal,4
443,JCRbdO{|NN?,11,28,3,3.6666666969,0.6666666969,3.6666666849,1.198e-08,4.349e-09,optimal,4
444,JCQbfP[rdm_,11,27,3,3.6666666969,0.6666666969,3.6666666822,1.464e-08,3.064e-09,optimal,4
445,JCQbfP[rbm_,11,27,3,3.6666666965,0.6666666965,3.6666666836,1.289e-08,2.612e-09,optimal,4
446,JCRbdO{xdu_,11,27,3,3.6666666965,0.6666666965,3.6666666904,6.099e-09,4.050e-09,optimal,4
447,JCRbdO{}fL_,11,28,3,3.6666666963,0.6666666963,3.6666666838,1.244e-08,3.650e-09,optimal,4
448,JCRbdO{xu|_,11,29,3,3.6666666960,0.6666666960,3.6666666785,1.749e-08,2.521e-09,optimal,4
449,JCRbdO{{d]?,11,26,3,3.6666666960,0.6666666960,3.6666666855,1.048e-08,3.095e-09,optimal,4
450,JCRbdO{{av?,11,26,3,3.6666666960,0.6666666960,3.6666666807,1.526e-08,3.623e-09,optimal,4
451,JCRbdO{ueZ?,11,26,3,3.6666666957,0.6666666957,3.6666666814,1.428e-08,3.144e-09,optimal,4
452,JCRbdO{zf]_,11,29,3,3.6666666954,0.6666666954,3.6666666851,1.028e-08,3.493e-09,optimal,4
453,JCRbdO{xM}_,11,28,3,3.6666666954,0.6666666954,3.6666666892,6.149e-09,3.097e-09,optimal,4
454,JCRbdO{xeu?,11,26,3,3.6666666954,0.6666666954,3.6666666927,2.660e-09,3.198e-09,optimal,4
