graph6,n,edges,alpha,theta,delta,perfect,chi_comp,solve_time,status,pr
F??Fw,7,6,6,6.000000000157682,1.5768186756304203e-10,True,6,0.0004908490227535367,solved,5.2867432696115145e-12
F?AFo,7,6,5,4.999999996390429,-3.609571308516024e-09,True,5,0.0010491939901839942,solved,3.1137341036644765e-11
F?AFw,7,7,5,5.0000000012205605,1.2205605415260834e-09,True,5,0.0007242959982249886,solved,1.0370990774223099e-10
F?B@w,7,6,5,4.9999999890303135,-1.0969686492501296e-08,True,5,0.0012680520012509078,solved,1.2383427616668996e-12
F?BDo,7,6,5,5.000000012586617,1.2586617081922213e-08,True,5,0.0010180730023421347,solved,6.023475444882429e-10
F?BDw,7,7,5,5.000000009286839,9.286838853483914e-09,True,5,0.0010261090064886957,solved,3.5779904653881705e-10
F?BFo,7,7,5,5.000000001961709,1.96170901745063e-09,True,5,0.0012314600171521306,solved,1.7760216118848208e-10
F?BFw,7,8,5,4.999999992833102,-7.1668981860284475e-09,True,5,0.0008170429791789502,solved,4.5441351952500984e-10
F?Bco,7,6,5,5.000000039821129,3.982112861677933e-08,True,5,0.0015941379824653268,solved,2.3997242184796563e-09
F?Bcw,7,7,5,5.000000017808014,1.780801373030272e-08,True,5,0.0020112079801037908,solved,1.3223684318961712e-09
F?Beo,7,7,5,5.000000013491501,1.3491501249518478e-08,True,5,0.0017120470001827925,solved,1.0875414725123104e-09
F?Bew,7,8,5,4.999999994165132,-5.83486770011632e-09,True,5,0.0016428009839728475,solved,1.3463065436492637e-10
F?Bfo,7,8,5,5.000000019874542,1.987454201213268e-08,True,5,0.0019038460159208626,solved,1.4681861474095282e-08
F?Bfw,7,9,5,4.99999999454628,-5.453720142156726e-09,True,5,0.0014838429924566299,solved,1.0231189628591527e-10
F?BvO,7,8,5,5.0000000059125265,5.91252646842122e-09,True,5,0.002224274998297915,solved,2.166223103569325e-09
F?BvW,7,9,5,5.000000041735208,4.1735208178295125e-08,True,5,0.0012244489917065948,solved,3.648131504236444e-09
F?Bvo,7,9,5,4.999999993676954,-6.3230460867202964e-09,True,5,0.001141548011219129,solved,1.742165788525856e-10
F?Bvw,7,10,5,5.000000003472968,3.4729676912093055e-09,True,5,0.000845835980726406,solved,1.379157518972037e-10
F?B~o,7,10,5,4.999999997901659,-2.0983410564667793e-09,True,5,0.0002658860175870359,solved,9.326159489402892e-11
F?B~w,7,11,5,4.999999988266091,-1.1733908955591232e-08,True,5,0.00016222201520577073,solved,1.6101503661179062e-10
F?`F_,7,6,4,4.0000000014259305,1.4259304847996646e-09,True,4,0.0013436700101010501,solved,9.591862317844174e-11
F?`Fo,7,7,4,4.000000003633838,3.633838119299071e-09,True,4,0.0016215429932344705,solved,7.903625532024322e-10
F?`Fw,7,8,4,3.999999990124181,-9.875818829385707e-09,True,4,0.0006106270011514425,solved,4.884981308350689e-15
F?`cg,7,6,4,3.9999999981207774,-1.87922255534545e-09,True,4,0.001338914007646963,solved,1.100925436482727e-09
F?`cw,7,7,4,3.9999999993131894,-6.868106083857128e-10,True,4,0.0011578930134419352,solved,1.6771123997792e-10
F?`e_,7,6,4,4.000000003770454,3.7704541711036654e-09,True,4,0.001314583991188556,solved,5.733523290366173e-10
F?`eg,7,7,4,4.0000000050621365,5.062136487765656e-09,True,4,0.0013144149852450937,solved,7.514242048473408e-10
F?`eo,7,7,4,4.000000004964128,4.964127775508587e-09,True,4,0.001157437014626339,solved,3.4673412843208395e-10
F?`ew,7,8,4,3.9999999936102784,-6.389721640687185e-09,True,4,0.0011817190097644925,solved,2.689625828095377e-10
F?`f_,7,7,4,4.000000001685556,1.6855556950190476e-09,True,4,0.0012410329945851117,solved,1.293638843785902e-10
F?`fg,7,8,4,4.000000000373947,3.7394709551108463e-10,True,4,0.001412561978213489,solved,3.5811530389089946e-10
F?`fo,7,8,4,3.999999994522279,-5.477720943503073e-09,True,4,0.0011026800202671438,solved,3.7312862023861083e-10
F?`fw,7,9,4,4.000000001434861,1.4348611188097493e-09,True,4,0.0009197529871016741,solved,1.172380912063849e-10
F?`uO,7,7,4,4.000000003493066,3.4930662806686996e-09,True,4,0.0011024779814761132,solved,3.12648819794283e-10
F?`uW,7,8,4,3.999999979609984,-2.039001589793088e-08,True,4,0.0011169319914188236,solved,1.1904921493055554e-12
F?`v?,7,7,4,4.00000000188957,1.8895702780241663e-09,True,4,0.0012515450071077794,solved,1.4280602211544796e-10
F?`vG,7,8,4,3.9999999744978316,-2.550216837704511e-08,True,4,0.0012366010050754994,solved,1.243534097431414e-09
F?`vO,7,8,4,3.99999999302669,-6.9733099294921885e-09,True,4,0.0011597239936236292,solved,5.515587986337778e-13
F?`vW,7,9,4,3.9999999914705646,-8.529435380211225e-09,True,4,0.0011674239940475672,solved,4.998224056862455e-13
F?`v_,7,8,4,3.999999999134812,-8.651879213061875e-10,True,4,0.0010789819934871048,solved,4.8340348207264745e-11
F?`vg,7,9,4,4.000000040790624,4.0790624211695103e-08,True,4,0.0012394959921948612,solved,3.8693902652281735e-09
F?`vo,7,9,4,3.999999994809916,-5.190083918193977e-09,True,4,0.0013117020134814084,solved,1.4068403931432562e-10
F?`vw,7,10,4,4.000000027396471,2.7396470869689438e-08,True,4,0.0010920269996859133,solved,4.195150379135259e-09
F?aN_,7,7,4,3.999999999644467,-3.555329364246518e-10,True,4,0.0020730739925056696,solved,6.740271473161234e-12
F?aNo,7,8,4,4.000000017392735,1.739273525203089e-08,True,4,0.0021274810133036226,solved,6.927360757423436e-09
F?aNw,7,9,4,4.000000000557039,5.570388594833275e-10,True,4,0.002142142999218777,solved,3.7134171037143236e-11
F?bB_,7,6,4,4.000000000615466,6.154659004664609e-10,True,4,0.002752375992713496,solved,1.2631336805982193e-09
F?bBo,7,7,4,4.000000006531491,6.5314909036828794e-09,False,4,0.0030415880028158426,solved,9.37725771879699e-10
F?bDg,7,7,4,4.000000004087212,4.087212346348679e-09,True,4,0.0016973610036075115,solved,2.3123025393690826e-09
F?bDo,7,7,4,4.000000060477771,6.047777123541209e-08,True,4,0.0013277889811433852,solved,4.825626944001532e-09
F?bF_,7,7,4,3.9999999976059932,-2.394006770600754e-09,True,4,0.001751759002218023,solved,2.755703017204511e-10
F?bFg,7,8,4,3.999999985932287,-1.4067713216547872e-08,True,4,0.001534859009552747,solved,3.577897927379444e-10
F?bFo,7,8,4,4.00000001503735,1.5037350031832375e-08,True,4,0.001599466981133446,solved,6.041833924166134e-09
F?bFw,7,9,4,4.000000000505098,5.050981854992642e-10,True,4,0.0010954029858112335,solved,3.141660955125978e-11
F?bLo,7,8,4,3.999999973254513,-2.674548715830838e-08,True,4,0.0011327389802318066,solved,2.4484858585083202e-12
F?bLw,7,9,4,4.000000019793376,1.9793375827248383e-08,True,4,0.0010026040254160762,solved,1.5607779433312863e-09
F?bN_,7,8,4,3.9999999999827525,-1.7247536732156732e-11,True,4,0.0012352929916232824,solved,4.440892098500626e-16
F?bNg,7,9,4,3.999999999582174,-4.1782621806873976e-10,True,4,0.00126765898312442,solved,9.874827995510363e-12
F?bNo,7,9,4,3.9999999937104205,-6.289579523865996e-09,True,4,0.0011787399998866022,solved,1.4589510059845683e-12
F?bNw,7,10,4,4.000000001262048,1.262048243688696e-09,True,4,0.0008110679918900132,solved,1.035442029231834e-10
F?bao,7,7,4,4.00000000434102,4.341019987919026e-09,False,4,0.0014636820123996586,solved,7.00470173340833e-10
F?baw,7,8,4,3.9999999979146503,-2.0853496707218255e-09,True,4,0.0012957949948031455,solved,5.105971274240678e-11
F?bbo,7,8,4,3.999999995504407,-4.495592786923908e-09,False,4,0.0013681699929293245,solved,2.5006364202753055e-11
F?bbw,7,9,4,4.00000000005281,5.2810200656949746e-11,True,4,0.0014706130023114383,solved,7.914588188841471e-11
F?bcw,7,8,4,4.000000002776346,2.776346263999585e-09,True,4,0.001253091002581641,solved,2.0172966142041415e-10
F?beg,7,8,4,4.00000000175777,1.757769929611186e-09,True,4,0.0012681619846262038,solved,1.0745621929899003e-10
F?beo,7,8,4,3.999999996471729,-3.5282710086903535e-09,True,4,0.0013099870120640844,solved,1.116082647611859e-10
F?bew,7,9,4,3.999999998200466,-1.7995338552623252e-09,True,4,0.0012760789832100272,solved,1.1401990462900358e-13
F?bf_,7,8,4,3.999999997651676,-2.3483242017618977e-09,True,4,0.0012644870148506016,solved,1.2313987492057566e-10
F?bfg,7,9,4,4.000000001228989,1.2289893547290376e-09,True,4,0.0015254679892677814,solved,2.2363283095894992e-10
F?bfo,7,9,4,4.000000006220696,6.220695958347733e-09,True,4,0.001478993013733998,solved,5.145500129640515e-10
F?bfw,7,10,4,3.9999999954806444,-4.519355556453775e-09,True,4,0.001327821984887123,solved,1.4964522629871763e-10
F?bmo,7,9,4,3.9999999960565797,-3.943420257002117e-09,True,4,0.0012248079874552786,solved,3.2792742129251966e-10
F?bmw,7,10,4,3.9999999976568996,-2.3431003803864314e-09,True,4,0.0009416930261068046,solved,1.349807123847845e-10
F?bno,7,10,4,3.9999999890834754,-1.0916524573190145e-08,True,4,0.0008718669996596873,solved,1.8644547628059113e-10
F?bnw,7,11,4,4.000000012338969,1.2338968957692487e-08,True,4,0.0007159109809435904,solved,1.5906523356889052e-09
F?bro,7,9,4,4.000000003457557,3.4575569074490886e-09,False,4,0.001385876996209845,solved,2.5739313693181015e-10
F?brw,7,10,4,3.9999999961044983,-3.895501698991666e-09,True,4,0.0014335360028780997,solved,2.1027624086400465e-13
F?bvO,7,9,4,4.0000000026702125,2.670212495559099e-09,True,4,0.0012615039886441082,solved,3.1866627654479505e-10
F?bvW,7,10,4,3.9999999947444222,-5.255577750773455e-09,True,4,0.0014666180068161339,solved,9.027223413227148e-13
F?bv_,7,9,4,3.999999963333956,-3.666604397878359e-08,True,4,0.0016571519954595715,solved,3.8693492854235956e-12
F?bvg,7,10,4,3.999999984042146,-1.5957854149206696e-08,True,4,0.0015251680160872638,solved,6.656012203505925e-10
F?bvo,7,10,4,3.9999999933462753,-6.65372468233727e-09,True,4,0.0013651100161951035,solved,7.122080702970379e-13
F?bvw,7,11,4,3.9999999963639734,-3.636026590925212e-09,True,4,0.0013553170138038695,solved,3.1608049511078207e-13
F?b~o,7,11,4,3.9999999999710787,-2.8921309791485328e-11,True,4,0.0004446620005182922,solved,1.3771641871894027e-09
F?b~w,7,12,4,3.9999999977942653,-2.20573470599561e-09,True,4,0.0003901239833794534,solved,1.6753265441593612e-13
F?opo,7,7,4,3.999999997484009,-2.5159909711192086e-09,True,4,0.0017021110106725246,solved,1.7508217098338719e-13
F?osW,7,7,4,4.0000000059587135,5.958713522602466e-09,True,4,0.0013619860110338777,solved,5.051375880836303e-10
F?otO,7,7,4,4.000000002723265,2.7232651689246268e-09,True,4,0.0012877749977633357,solved,2.491368606519194e-10
F?otW,7,8,4,3.9999999957096084,-4.2903915975500695e-09,True,4,0.0012930379889439791,solved,1.6501356736853453e-10
F?oto,7,8,4,4.000000009540107,9.540107370753503e-09,True,4,0.0009639350173529238,solved,2.919050497644141e-09
F?ouW,7,8,4,3.9999999917952795,-8.204720458593329e-09,True,4,0.002195567009039223,solved,3.1556696191726205e-10
F?ov?,7,7,4,3.999999999579607,-4.203930537016731e-10,True,4,0.002051494986517355,solved,3.142742492884607e-11
F?ovO,7,8,4,3.9999999954773497,-4.522650254301652e-09,True,4,0.0021013279911130667,solved,2.5591699883309477e-10
F?ovW,7,9,4,4.000000039456379,3.9456378608804243e-08,True,4,0.0016140810039360076,solved,4.924666247659585e-09
F?ov_,7,8,4,3.999999966502717,-3.3497283169481307e-08,True,4,0.0025565740070305765,solved,3.953615212992645e-12
F?ovo,7,9,4,3.9999999975624836,-2.437516410935814e-09,True,4,0.0022059929906390607,solved,5.407483103355629e-10
F?ovw,7,10,4,4.000000018288565,1.828856532881673e-08,True,4,0.0018040399882011116,solved,2.433975401974766e-09
F?o|W,7,9,4,3.9999999906580257,-9.341974305243639e-09,True,4,0.0017724100034683943,solved,3.8979930394589246e-13
F?o|o,7,9,4,4.000000016047003,1.6047002837638047e-08,True,4,0.001483140018535778,solved,2.4120639403583005e-09
F?o}W,7,9,4,4.000000034942477,3.494247735602585e-08,True,4,0.0020607619953807443,solved,3.5031087339497777e-09
F?o~O,7,9,4,3.999999989732561,-1.0267438899091985e-08,True,4,0.0018591299885883927,solved,1.2572324861408815e-10
F?o~W,7,10,4,4.000000005655757,5.655756751821173e-09,True,4,0.0015969719970598817,solved,6.887122980398525e-10
F?o~_,7,9,4,3.9999999815176017,-1.8482398278507617e-08,False,4,0.002379534998908639,solved,3.4469094245537235e-12
F?o~o,7,10,4,4.0000000081695815,8.169581455774733e-09,True,4,0.001883356977486983,solved,1.2092825456574645e-09
F?o~w,7,11,4,3.9999999961724386,-3.827561378955124e-09,True,4,0.001850700005888939,solved,1.4765681639307587e-10
F?q_w,7,7,4,3.9999999998228923,-1.7710766186951332e-10,True,4,0.0020874799811281264,solved,8.161341283593724e-12
F?q`o,7,7,4,4.000000001259452,1.2594520981679125e-09,False,4,0.001564888982102275,solved,4.533430375451957e-09
F?qaw,7,8,4,4.000000047439711,4.74397108263247e-08,True,4,0.0018101910245604813,solved,5.439535996825672e-09
F?qb_,7,7,4,3.9999999944777964,-5.522203583296914e-09,True,4,0.002013181976508349,solved,4.114147199781674e-10
F?qbo,7,8,4,3.999999982442703,-1.7557296949632928e-08,False,4,0.001582270982908085,solved,2.810751631443509e-12
F?qbw,7,9,4,4.000000027989349,2.7989348616586085e-08,True,4,0.0014100300031714141,solved,6.417668578955794e-09
F?qcw,7,8,4,3.9999999971112494,-2.888750572083154e-09,True,4,0.0020935960055794567,solved,1.57123923589067e-10
F?qdo,7,8,4,4.0000000041538115,4.153811516971473e-09,True,4,0.0016090110002551228,solved,2.8158040735114105e-09
F?qeo,7,8,4,3.9999999955628835,-4.437116452038481e-09,True,4,0.0020268970110919327,solved,2.9537646771633616e-10
F?qew,7,9,4,4.000000002233201,2.2332011795356266e-09,True,4,0.0015660479839425534,solved,4.171340329270042e-10
F?qf_,7,8,4,3.999999998156811,-1.843189156858216e-09,True,4,0.0020230559748597443,solved,1.5697501697242042e-10
F?qfo,7,9,4,4.000000003288278,3.288278094260022e-09,True,4,0.0015836759994272143,solved,2.603979517358658e-10
F?qfw,7,10,4,3.9999999548919924,-4.510800755141986e-08,True,4,0.0011905840074177831,solved,7.282618952331177e-12
F?qjo,7,9,4,4.000000006080052,6.080052017409798e-09,True,4,0.0015595520089846104,solved,1.3896281896452904e-09
F?qjw,7,10,4,4.000000002071854,2.071853799634482e-09,True,4,0.0015179509937297553,solved,4.6149885324563024e-10
F?qkw,7,9,4,4.000000000852855,8.528546757702316e-10,True,4,0.0023184469901025295,solved,5.7498883186958305e-11
F?qlo,7,9,4,3.999999999043338,-9.566618608403132e-10,True,4,0.001603613985935226,solved,5.229911870983932e-10
F?qmo,7,9,4,3.999999993647928,-6.352072201565306e-09,True,4,0.0020399199856910855,solved,3.188362648154365e-10
F?qmw,7,10,4,3.999999995215355,-4.784645124544795e-09,True,4,0.0015647260006517172,solved,2.5923707624997405e-13
F?qn_,7,9,4,3.9999999946100036,-5.389996449167711e-09,False,4,0.001761435007210821,solved,1.1903811270030928e-12
F?qno,7,10,4,4.000000004657519,4.657518815065487e-09,True,4,0.0015964479825925082,solved,5.03790020846704e-10
F?qnw,7,11,4,4.0000000057222875,5.72228753270565e-09,True,4,0.0012851670035161078,solved,6.367806797266112e-10
F?qpo,7,8,4,4.000000019814341,1.9814341278845404e-08,False,4,0.0015210080018732697,solved,1.1776929208094896e-08
F?qrO,7,8,4,3.9999999989497956,-1.0502043679139206e-09,False,4,0.0020581379940267652,solved,5.990028819714298e-11
F?qr_,7,8,4,4.000000004659511,4.659510999260874e-09,True,4,0.0018156400183215737,solved,2.2188173358876804e-09
F?qrg,7,9,4,4.000000026559476,2.655947639595979e-08,False,4,0.0016325220058206469,solved,3.918233792097248e-09
F?qro,7,9,4,4.000000017857777,1.7857776590801677e-08,False,4,0.0016165490087587386,solved,1.68502424283839e-09
F?qrw,7,10,4,4.000000009079779,9.079778706677644e-09,True,4,0.001604577002581209,solved,1.3758979454067493e-09
F?qtg,7,9,4,3.9999999992122177,-7.877822838509019e-10,True,4,0.0011928119929507375,solved,5.333797864661845e-11
F?qto,7,9,4,4.000000017989612,1.7989611578173026e-08,True,4,0.0009962930053006858,solved,2.8842908864763316e-09
F?qtw,7,10,4,4.000000001603435,1.603434718333574e-09,True,4,0.001105981005821377,solved,2.0084425857017797e-10
F?quW,7,9,4,4.0000000002329585,2.3295854134630645e-10,True,4,0.0012556469882838428,solved,2.305568168930049e-11
F?qvG,7,9,4,4.000000010558211,1.0558211194222622e-08,True,4,0.0010534210014156997,solved,1.2146129349826134e-09
F?qvO,7,9,4,4.000000000338821,3.3882141536878407e-10,True,4,0.001278371986700222,solved,3.5269821860823785e-11
F?qvW,7,10,4,4.000000027837673,2.7837672611497055e-08,True,4,0.0009887880005408078,solved,3.165899930353343e-09
F?qv_,7,9,4,3.999999975979404,-2.402059617878649e-08,True,4,0.0010945550166070461,solved,3.1404878697571803e-12
F?qvg,7,10,4,4.000000005890447,5.890447241085894e-09,True,4,0.0009600769844837487,solved,1.0451222998799866e-09
F?qvo,7,10,4,4.0000000165637575,1.6563757476717456e-08,True,4,0.0009938970033545047,solved,2.6809114308709066e-09
F?qvw,7,11,4,3.9999999946629763,-5.337023711859956e-09,True,4,0.0008371610019821674,solved,2.9343194540842887e-13
F?qzw,7,11,4,4.000000007657542,7.657542155925512e-09,True,4,0.0009346849983558059,solved,1.75416734691556e-09
F?q|w,7,11,4,4.000000004348036,4.348035709256237e-09,True,4,0.0009244029934052378,solved,1.03522290247021e-09
F?q~W,7,11,4,3.999999951429027,-4.857097302135571e-08,True,4,0.0009859840210992843,solved,7.633782495020114e-12
F?q~_,7,10,4,3.999999992258302,-7.741697949370518e-09,False,4,0.0009648519917391241,solved,4.0667469392019484e-13
F?q~g,7,11,4,4.000000018718914,1.8718914418514032e-08,True,4,0.0008536009991075844,solved,3.817736892999537e-09
F?q~o,7,11,4,3.9999999987000847,-1.299915286523401e-09,True,4,0.0009870560024864972,solved,8.013610978902093e-11
F?q~w,7,12,4,3.999999996580078,-3.419922123271135e-09,True,4,0.0007803780026733875,solved,2.1549428907974288e-13
F?rDo,7,8,4,4.00000002019026,2.0190260130448223e-08,True,4,0.0015807650052011013,solved,1.52624488757792e-09
F?rF_,7,8,4,3.9999999591145112,-4.0885488772346434e-08,True,4,0.0019000460160896182,solved,4.4609871352463415e-12
F?rFo,7,9,4,3.9999999983224552,-1.6775447697625623e-09,True,4,0.0017249340016860515,solved,1.6755382881512866e-10
F?rFw,7,10,4,4.000000001182584,1.1825838086565454e-09,True,4,0.000517281994689256,solved,9.976753833961489e-11
F?rLw,7,10,4,3.999999991297784,-8.70221583681996e-09,True,4,0.000936489028390497,solved,5.17585974080248e-13
F?rN_,7,9,4,3.999999998600844,-1.3991559022485944e-09,True,4,0.0014183130115270615,solved,2.6844679716348493e-10
F?rNo,7,10,4,4.00000000665367,6.653669615275248e-09,True,4,0.001224691979587078,solved,6.706001979880445e-10
F?rNw,7,11,4,3.9999999869603364,-1.3039663571134952e-08,True,4,0.0008201159944292158,solved,1.3570256029993288e-12
F?rdo,7,9,4,4.0000000022276625,2.2276624989103766e-09,False,4,0.0009907379862852395,solved,4.252046704875528e-10
F?rdw,7,10,4,3.999999987667338,-1.2332662002734196e-08,True,4,0.000887581001734361,solved,4.380859632129844e-09
F?re_,7,8,4,4.000000001869733,1.869732813020164e-09,True,4,0.0014322799979709089,solved,1.438263686102595e-10
F?reg,7,9,4,4.000000002503276,2.5032758088627816e-09,True,4,0.0010123389947693795,solved,1.0717645333932654e-09
F?reo,7,9,4,3.999999998309636,-1.6903638488940942e-09,True,4,0.0013129359867889434,solved,1.3136522648040792e-10
F?rew,7,10,4,3.9999999978169116,-2.183088376739306e-09,True,4,0.0009881209989544004,solved,1.6090329630345224e-10
F?rf_,7,9,4,3.999999990438507,-9.561492930743043e-09,True,4,0.0009929559892043471,solved,1.2455592113269631e-12
F?rfg,7,10,4,4.0000000112331575,1.123315751527798e-08,True,4,0.0009891270019579679,solved,1.5767618783934452e-09
F?rfo,7,10,4,3.9999999614945403,-3.850545970962571e-08,True,4,0.0008382639789488167,solved,1.3237388313202234e-08
F?rfw,7,11,4,3.999999998499743,-1.5002568076738498e-09,True,4,0.0007356209971476346,solved,1.7709236498057195e-09
F?rmw,7,11,4,4.0000000299050384,2.990503844557679e-08,True,4,0.0009697650093585253,solved,2.9166613404725574e-09
F?rn_,7,10,4,3.999999990173644,-9.826356173192607e-09,True,4,0.0009968550002668053,solved,7.944670607977182e-11
F?rng,7,11,4,3.9999999952159824,-4.784017626491277e-09,True,4,0.0009875840041786432,solved,3.9246383920499284e-13
F?rno,7,11,4,3.99999999333554,-6.664460094896185e-09,True,4,0.0009911739907693118,solved,2.567945855957987e-13
F?rnw,7,12,4,3.9999999975565643,-2.4434356760139053e-09,True,4,0.0008477229857817292,solved,7.258213857425008e-11
F?rv_,7,10,4,3.9999999915898603,-8.410139695769203e-09,True,4,0.0010839850001502782,solved,3.810236786629867e-11
F?rvg,7,11,4,3.9999999856558768,-1.4344123222542748e-08,True,4,0.0013324379979167134,solved,1.2896350654045818e-12
F?rvo,7,11,4,3.999999994864399,-5.135600833483522e-09,True,4,0.0010832959960680455,solved,1.4918492346327388e-10
F?rvw,7,12,4,3.9999999933548205,-6.645179517761335e-09,True,4,0.0008391159935854375,solved,7.857048345272233e-13
F?r~o,7,12,4,4.0000000047385855,4.738585523966776e-09,True,4,0.0007818480080459267,solved,6.731495255681092e-10
F?r~w,7,13,4,3.999999994127151,-5.872848873877956e-09,True,4,0.0008056520018726587,solved,5.166598462964253e-11
F?zPw,7,10,4,3.9999999626863554,-3.731364461856401e-08,True,4,0.0014063330017961562,solved,5.315858864207712e-12
F?zTW,7,10,4,3.9999999953503527,-4.649647333820894e-09,True,4,0.0015917310083750635,solved,2.3947510641164627e-13
F?zTo,7,10,4,4.000000003291676,3.2916762648937947e-09,False,4,0.0015451940125785768,solved,3.380287468401807e-10
F?zTw,7,11,4,3.9999999973954785,-2.604521487370448e-09,True,4,0.0015181879862211645,solved,3.254063685176334e-13
F?zUW,7,10,4,3.9999999871015732,-1.2898426771101867e-08,True,4,0.0015673069865442812,solved,1.5824008769982356e-12
F?zUo,7,10,4,3.999999970918314,-2.908168594828453e-08,True,4,0.001418430998455733,solved,5.207168030096909e-12
F?zVO,7,10,4,3.999999996019659,-3.9803409457306316e-09,True,4,0.001078739995136857,solved,2.5342589225441455e-10
F?zVW,7,11,4,4.000000031759919,3.175991913906273e-08,True,4,0.0010179940145462751,solved,4.2328751453975915e-09
F?zV_,7,10,4,3.9999999672795465,-3.272045345781294e-08,True,4,0.0010439079778734595,solved,5.1669779566054785e-12
F?zVo,7,11,4,3.9999999977397125,-2.2602875127120114e-09,True,4,0.000987080013146624,solved,5.825358914197878e-10
F?zVw,7,12,4,4.000000011565486,1.1565486346398757e-08,True,4,0.0008674100099597126,solved,2.3587420664394875e-09
F?z\w,7,12,4,3.999999996720974,-3.279025939662006e-09,True,4,0.001156003010692075,solved,4.2454928461665986e-13
F?z^o,7,12,4,3.999999998003872,-1.9961281516600593e-09,True,4,0.001008348015602678,solved,7.90608677514682e-11
F?z^w,7,13,4,4.00000000046166,4.616600435269902e-10,True,4,0.0007912180153653026,solved,4.693698157114221e-10
F?zcw,7,10,4,4.000000006327878,6.327877777323465e-09,True,4,0.0011359390045981854,solved,1.3514093356698248e-09
F?zew,7,11,4,3.9999999930017585,-6.998241541822381e-09,True,4,0.0011128009937237948,solved,1.2071454946749327e-12
F?zf_,7,10,4,4.000000022760186,2.2760185736103722e-08,True,4,0.0012397429964039475,solved,6.223081595149534e-09
F?zfo,7,11,4,4.0000000001276375,1.276374561598459e-10,True,4,0.0013318870041985065,solved,6.65962120322912e-10
F?zfw,7,12,4,4.000000000607992,6.079918790646843e-10,True,4,0.0008331490098498762,solved,1.4549566908050413e-10
F?zmw,7,12,4,3.9999999968787834,-3.121216618495737e-09,True,4,0.001208874979056418,solved,6.977961693466788e-11
F?zno,7,12,4,4.0000000042558055,4.255805485797737e-09,True,4,0.0013536969781853259,solved,3.095801287526914e-10
F?znw,7,13,4,4.00000000400154,4.001540432341244e-09,True,4,0.0009128759847953916,solved,9.00496179302009e-10
F?zuo,7,11,4,4.000000007141149,7.141149005462921e-09,False,4,0.0009409819904249161,solved,1.253421829490473e-09
F?zvO,7,11,4,4.00000000354127,3.5412703880410845e-09,True,4,0.0012822099961340427,solved,1.2385568139037848e-09
F?zv_,7,11,4,4.000000008565836,8.565836040475006e-09,True,4,0.0013251669879537076,solved,1.8904651277109663e-09
F?zvg,7,12,4,4.000000019128629,1.912862934716486e-08,True,4,0.0011350729910191149,solved,2.044270484025279e-09
F?zvo,7,12,4,4.000000007348374,7.348374353455256e-09,True,4,0.0013649899919983,solved,8.230999425996328e-10
F?zvw,7,13,4,4.000000007379684,7.379684419106525e-09,True,4,0.0010039680055342615,solved,1.2486352999462143e-09
F?z~w,7,14,4,3.999999998270446,-1.7295538334849425e-09,True,4,0.0006141990015748888,solved,8.341820019208631e-11
F?~vW,7,13,4,3.9999999969388513,-3.0611486678822075e-09,True,4,0.0008535139786545187,solved,9.958700530887654e-14
F?~v_,7,12,4,4.0000000397142506,3.971425055482314e-08,True,4,0.00023125598090700805,solved,3.413488159138571e-08
F?~vo,7,13,4,4.000000001618901,1.6189005691558123e-09,True,4,0.00026919800438918173,solved,2.3239159086614242e-09
F?~vw,7,14,4,4.000000000310397,3.1039704140312097e-10,True,4,0.00021194000146351755,solved,3.081800550581721e-11
F?~~w,7,15,4,4.000000000167898,1.6789769574643287e-10,True,4,0.00019370100926607847,solved,2.5571221047748153e-11
FCOf?,7,6,4,3.999999999522612,-4.7738790698304e-10,True,4,0.002007184986723587,solved,2.338287790430094e-10
FCOf_,7,7,3,3.0000000023757525,2.375752483629867e-09,True,3,0.0012560179748106748,solved,5.483934122788248e-10
FCOfo,7,8,3,2.999999997806891,-2.193108805670363e-09,True,3,0.0017130020132753998,solved,2.6964550646904078e-11
FCOfw,7,9,3,2.9999999992854485,-7.145515290574167e-10,True,3,0.00051395597984083,solved,3.6559644200906405e-13
FCQVO,7,8,3,3.0000000165290137,1.6529013713295626e-08,True,3,0.0011077329982072115,solved,3.8942663806040164e-09
FCQV_,7,8,3,3.00000001165155,1.1651549947089279e-08,True,3,0.0013549049908760935,solved,1.596003801783385e-09
FCQVg,7,9,3,2.9999999984802597,-1.5197403335776016e-09,True,3,0.0015315799973905087,solved,1.1428201662575771e-11
FCQVo,7,9,3,3.0000000008889964,8.88996432024669e-10,True,3,0.001444282999727875,solved,4.574687204768659e-09
FCQVw,7,10,3,2.9999999962859785,-3.7140215347619687e-09,True,3,0.0007938150083646178,solved,1.4666046155298318e-13
FCQb?,7,6,4,3.999999997902969,-2.0970309932977216e-09,True,4,0.0014122319989837706,solved,1.4783487169861984e-10
FCQbO,7,7,3,3.0000000006873098,6.873097646575843e-10,True,3,0.0012647109979297966,solved,9.466187903755426e-11
FCQb_,7,7,3,3.2360679807646777,0.23606798076467772,False,4,0.002111337991664186,solved,3.059788077127962e-10
FCQbo,7,8,3,2.9999999958474954,-4.152504562426884e-09,False,3,0.0017619930149521679,solved,1.9984014443252818e-15
FCQeG,7,7,4,3.999999991885184,-8.114815930326813e-09,True,4,0.0013561710075009614,solved,5.143140077064504e-10
FCQeO,7,7,3,2.9999999928221985,-7.177801464308686e-09,True,3,0.001154408004367724,solved,2.004437797747987e-09
