graph6,n,edges,alpha,theta,delta,perfect,chi_comp,solve_time,status,pr
GCvfV[,8,17,3,2.999999988870057,-1.1129943189303049e-08,True,3,0.001721269014524296,solved,1.0824206536311182e-08
GCvfVg,8,16,3,2.999999997992668,-2.0073320783353665e-09,False,3,0.0019045300141442567,solved,6.879888690323711e-09
GCvfVk,8,17,3,2.999999999492477,-5.075229125850456e-10,True,3,0.0017272580007556826,solved,1.0545606880783813e-08
GCvfVs,8,17,3,3.00000000046114,4.6114001506225577e-10,True,3,0.0018310540181118995,solved,8.046774024274259e-10
GCvfVw,8,17,3,3.0000000018883486,1.888348588607869e-09,True,3,0.0019052859861403704,solved,9.105399407223685e-10
GCvfV{,8,18,3,3.000000019631731,1.963173090757664e-08,True,3,0.0013613879855256528,solved,3.289291322951679e-09
GCvfZ{,8,18,3,3.0000000091862895,9.186289506857293e-09,True,3,0.0018995029968209565,solved,8.738036473378067e-10
GCvf]{,8,18,3,3.0000000370577062,3.7057706236964805e-08,True,3,0.0020094340143259615,solved,3.3954507865638974e-09
GCvf^[,8,18,3,2.9999999972310447,-2.7689552872800505e-09,True,3,0.0028396179841365665,solved,9.234835118832052e-13
GCvf^k,8,18,3,3.000000002248869,2.2488690909483466e-09,True,3,0.002942967985291034,solved,1.9634644645111536e-10
GCvf^s,8,18,3,3.0000000002589675,2.5896751409959506e-10,True,3,0.00293373700696975,solved,2.4394005514857955e-10
GCvf^w,8,18,3,3.0000000200834562,2.0083456231390073e-08,True,3,0.0027438350080046803,solved,1.8117551189191815e-09
GCvf^{,8,19,3,2.9999999979256713,-2.0743287088009765e-09,True,3,0.0026187220064457506,solved,3.8487918963937865e-10
GCvfnk,8,18,3,3.0000000043536277,4.353627680586669e-09,True,3,0.0027208279934711754,solved,4.0267634186922514e-10
GCvfnw,8,18,3,3.000000023506148,2.3506148139063043e-08,True,3,0.002745079022133723,solved,2.170038845487306e-09
GCvfn{,8,19,3,3.0000000113203353,1.1320335335796017e-08,True,3,0.0023774549772497267,solved,1.4469369315946228e-09
GCvfu{,8,18,3,3.0000000102783804,1.0278380369044271e-08,True,3,0.002970522007672116,solved,8.84803024657641e-10
GCvfvk,8,18,3,3.000000019660727,1.966072682435538e-08,True,3,0.00247436499921605,solved,1.7459605692460971e-09
GCvfvs,8,18,3,3.0000000084280507,8.428050701780876e-09,True,3,0.0017131509957835078,solved,7.525104989313858e-10
GCvfvw,8,18,3,3.0000000209043147,2.0904314723679818e-08,True,3,0.0016897319874260575,solved,1.8385867449534432e-09
GCvfv{,8,19,3,3.0000000025871274,2.587127401199041e-09,True,3,0.0014661960012745112,solved,9.425294573540094e-10
GCvf~w,8,19,3,3.0000000149738923,1.497389234828006e-08,True,3,0.0013098630006425083,solved,1.6456004902524198e-09
GCvf~{,8,20,3,3.0000000085627643,8.562764275410473e-09,True,3,0.0011077040107920766,solved,1.0288073418321505e-09
GCvt|{,8,19,3,3.000000028503189,2.8503189142270458e-08,True,3,0.0009227639820892364,solved,3.678816924874744e-09
GCvt~w,8,19,3,3.0000000377749907,3.777499069101964e-08,True,3,0.0012939749867655337,solved,4.3143161651717535e-09
GCvt~{,8,20,3,2.999999986194057,-1.3805943055444914e-08,True,3,0.0008819069771561772,solved,1.486273767862253e-10
GCvvb[,8,17,3,3.000000001089241,1.0892411417273706e-09,True,3,0.0017832470184657723,solved,1.3916570553936063e-10
GCvvc{,8,17,3,2.999999998409119,-1.5908812045495324e-09,True,3,0.0024545690102968365,solved,6.361392877322019e-09
GCvvd{,8,18,3,3.000000005956635,5.956635185100367e-09,True,3,0.0019177889917045832,solved,5.978875934153461e-10
GCvve[,8,17,3,3.000000000811374,8.113740790349766e-10,True,3,0.0017574660014361143,solved,8.65388121241416e-11
GCvve{,8,18,3,2.9999999971180573,-2.8819426844961527e-09,True,3,0.0015646090032532811,solved,1.2964050684092308e-10
GCvvfK,8,17,3,3.0000000060508616,6.050861589557144e-09,True,3,0.0017977389798033983,solved,6.712224800557429e-09
GCvvf[,8,18,3,3.0000000062688787,6.268878749438045e-09,True,3,0.0021560000022873282,solved,1.8256907259953784e-09
GCvvfg,8,17,3,2.9999999992213935,-7.786065125969799e-10,True,3,0.001503245992353186,solved,1.8495433929609368e-11
GCvvfk,8,18,3,3.000000006124507,6.124507123672629e-09,True,3,0.001549321983475238,solved,6.631218554934771e-10
GCvvfw,8,18,3,2.9999999868538887,-1.3146111310646802e-08,True,3,0.001636005996260792,solved,2.8603485895372835e-11
GCvvf{,8,19,3,2.9999999940947277,-5.905272271178319e-09,True,3,0.002015203994233161,solved,9.597477096943976e-10
GCvvl{,8,19,3,2.999999977505588,-2.2494412110773965e-08,True,3,0.0010278900153934956,solved,4.7443160511306814e-12
GCvvnk,8,19,3,2.99999997212764,-2.7872359975589234e-08,True,3,0.0009027699998114258,solved,5.360378807495181e-12
GCvvn{,8,20,3,2.9999999892386633,-1.0761336710629621e-08,True,3,0.0008549299964215606,solved,2.1983200509779952e-10
GCvvt{,8,19,3,2.9999999945391678,-5.460832230852475e-09,True,3,0.0011380869837012142,solved,8.244516180866412e-13
GCvvvk,8,19,3,2.9999999877298396,-1.2270160443250688e-08,True,3,0.0011202599853277206,solved,1.91402449445377e-12
GCvvvs,8,19,3,2.9999999945152447,-5.484755316587098e-09,True,3,0.0009062319877557456,solved,1.0213822648993171e-09
GCvvvw,8,19,3,3.000000002319104,2.3191040199321833e-09,True,3,0.001135313999839127,solved,2.417254273221543e-10
GCvvv{,8,20,3,3.000000003739672,3.739672127522908e-09,True,3,0.0008534840017091483,solved,4.407930900587989e-10
GCvv~{,8,21,3,2.9999999921596685,-7.840331495145847e-09,True,3,0.0007225029985420406,solved,8.649042312358481e-11
GCv~t{,8,20,3,3.0000000053165055,5.316505458097254e-09,True,3,0.0008539220143575221,solved,4.986786139647125e-10
GCv~u{,8,20,3,2.9999999973040685,-2.6959314780583554e-09,True,3,0.000853052013553679,solved,5.787439034711057e-11
GCv~vk,8,20,3,3.0000000281238557,2.81238556887331e-08,True,3,0.0008234060078393668,solved,2.9315569594460606e-09
GCv~vw,8,20,3,2.999999959035929,-4.096407080211861e-08,True,3,0.0007923130178824067,solved,9.015010959956271e-12
GCv~v{,8,21,3,2.9999999884076076,-1.1592392379355942e-08,True,3,0.0006571480189450085,solved,2.746025629107862e-12
GCv~~{,8,22,3,3.0000000066204597,6.620459735984241e-09,True,3,0.0005728459800593555,solved,8.473010943742559e-10
GCxu|w,8,17,3,3.000000018488413,1.8488413022765826e-08,False,3,0.044922233995748684,solved,4.579628163320244e-09
GCxu|{,8,18,3,3.000000023654243,2.3654243008763842e-08,False,3,0.07375586699345149,solved,4.964392780799205e-09
GCxu}w,8,17,3,3.0000000108848943,1.0884894319218574e-08,False,3,0.09248782900976948,solved,1.2409404121463011e-08
GCxu}{,8,18,3,3.0000000165402145,1.6540214531346464e-08,False,3,0.17728059098590165,solved,1.2732386633461496e-08
GCxu~[,8,18,3,3.000000010962477,1.096247714826859e-08,False,3,0.11216245999094099,solved,1.2370786485543872e-08
GCxu~w,8,18,3,3.0000000103205866,1.0320586607548421e-08,False,3,0.16130436200182885,solved,1.234588143095602e-08
GCxu~{,8,19,3,3.0000000016285773,1.6285772730384451e-09,False,3,0.10498619699501432,solved,1.1515740790674581e-08
GCxvBS,8,14,3,3.236067963456472,0.23606796345647219,False,4,0.0023018360079731792,solved,6.437081813925067e-09
GCxvBW,8,14,3,3.1965575740462393,0.1965575740462393,False,4,0.003608419996453449,solved,2.165721794779752e-09
GCxvBg,8,14,3,3.196557591843359,0.19655759184335908,False,4,0.0033469590125605464,solved,6.421929624076969e-10
GCxvBo,8,14,3,3.2360679828927337,0.23606798289273367,False,4,0.0035931319871451706,solved,3.6271171556534524e-10
GCxvBs,8,15,3,3.1965576001925253,0.19655760019252533,False,4,0.0018407579918857664,solved,6.2326139988420965e-09
GCxvBw,8,15,3,3.196557588934486,0.19655758893448594,False,4,0.003557148011168465,solved,6.852707608394679e-10
GCxvEW,8,14,3,3.1965576060648337,0.19655760606483375,False,4,0.0037868130020797253,solved,3.235620277025431e-09
GCxvEg,8,14,3,3.1965575932962316,0.19655759329623157,False,4,0.002845225011697039,solved,2.020605904817785e-14
GCxvEw,8,15,3,3.19655759424057,0.19655759424056995,False,4,0.003328288992634043,solved,1.3808941507745915e-08
GCxvFG,8,14,4,3.9999999707091574,-2.9290842640250503e-08,False,4,0.0025009539967868477,solved,3.702926854032285e-12
GCxvFO,8,14,3,3.1965575969952056,0.19655759699520559,False,4,0.003602890996262431,solved,6.517741609611952e-09
GCxvFS,8,15,3,3.196557595974637,0.19655759597463707,False,4,0.003543514001648873,solved,3.93060251232957e-09
GCxvFW,8,15,3,3.1965575863941083,0.19655758639410825,False,4,0.003666302014607936,solved,1.7891700900722513e-09
GCxvF[,8,16,3,3.196557594595294,0.1965575945952942,False,4,0.002280435001011938,solved,1.3558343417920378e-10
GCxvF_,8,14,4,3.9999999728900733,-2.7109926747925783e-08,False,4,0.0020883060060441494,solved,5.794324230029411e-10
GCxvFg,8,15,3,3.196557595587254,0.19655759558725405,False,4,0.003683360991999507,solved,1.1094375958763791e-08
GCxvFo,8,15,3,3.1965576033721796,0.19655760337217965,False,4,0.003757074009627104,solved,1.007803226553871e-08
GCxvFs,8,16,3,3.1965575982860277,0.1965575982860277,False,4,0.0030495509854517877,solved,5.221142749618068e-10
GCxvFw,8,16,3,3.1965575773862334,0.19655757738623336,False,4,0.00239475499256514,solved,7.49257926269882e-09
GCxvF{,8,17,3,3.1965575916769793,0.19655759167697928,False,4,0.0019233110069762915,solved,3.6193270602780103e-14
GCxvRw,8,16,3,3.0000000049081876,4.908187634100614e-09,False,3,0.00629181697149761,solved,6.568751715103316e-10
GCxvR{,8,17,3,3.0000000252750034,2.5275003423530507e-08,False,3,0.08784883198677562,solved,7.76474534636881e-09
GCxvU{,8,17,3,3.000000008869761,8.869760925733772e-09,False,3,0.11976659100037068,solved,1.1792516019794126e-08
GCxvVG,8,15,3,2.99999999157703,-8.422969877130981e-09,False,3,0.0034634250041563064,solved,2.5762569881843194e-10
GCxvVS,8,16,3,2.999999995765987,-4.2340131400919745e-09,False,3,0.004357279016403481,solved,4.0567437505012405e-10
GCxvV[,8,17,3,3.000000019734944,1.973494390128394e-08,False,3,0.07117937901057303,solved,7.3931160211559045e-09
GCxvVg,8,16,3,2.9999999804654442,-1.9534555750766458e-08,False,3,0.17422242698376067,solved,8.732418847249287e-09
GCxvVs,8,17,3,2.9999999591378352,-4.08621647629559e-08,False,3,0.13647291000233963,solved,1.965055951936561e-08
GCxvVw,8,17,3,3.0000000348553715,3.485537147795981e-08,False,3,0.2602183239941951,solved,1.142361859427071e-08
GCxvV{,8,18,3,3.0000000305696553,3.056965525161104e-08,False,3,0.0018935150001198053,solved,4.980588022066332e-09
GCxvZw,8,17,3,3.0000000050755977,5.075597719894631e-09,False,3,0.002272679004818201,solved,4.5775382387086856e-10
GCxvZ{,8,18,3,3.000000043521199,4.352119908901386e-08,False,3,0.08507193601690233,solved,9.642250560207519e-09
GCxv]w,8,17,3,3.0000000205584434,2.0558443392104664e-08,False,3,0.09062782401451841,solved,1.2676216881939107e-08
GCxv^[,8,18,3,3.0000000473365653,4.7336565334177294e-08,False,3,0.06611018898547627,solved,9.33053459360871e-09
GCxv^w,8,18,3,3.000000024931093,2.493109318990605e-08,False,3,0.07638125299126841,solved,7.381915319926118e-09
GCxv^{,8,19,3,3.000000026560256,2.6560256216612288e-08,False,3,0.042104371008463204,solved,8.051696274645712e-09
GCxvbW,8,15,3,3.0000000064855277,6.485527670463398e-09,False,3,0.0024881470017135143,solved,6.517988042935666e-10
GCxvb[,8,16,3,3.0000000345331257,3.4533125692348676e-08,False,3,0.1343093829927966,solved,9.990940661234691e-09
GCxvbo,8,15,3,2.9999999933400114,-6.659988560642205e-09,False,3,0.0016064909868873656,solved,1.4430243123782732e-10
GCxvbs,8,16,3,2.999999996544736,-3.4552640748586327e-09,False,3,0.0030064390157349408,solved,1.9984014443252818e-15
GCxvcw,8,15,3,3.0980762163970637,0.09807621639706365,False,4,0.0030162660114001483,solved,9.636919794597044e-10
GCxvc{,8,16,3,3.000000036226157,3.622615718512634e-08,False,3,0.002602266991743818,solved,4.6184296033977205e-09
GCxveW,8,15,3,3.0000000015359127,1.5359127303327114e-09,False,3,0.002752152009634301,solved,2.383390207963971e-10
GCxve[,8,16,3,3.0000000286773254,2.8677325403236864e-08,False,3,0.3444967110117432,solved,1.700323277221528e-08
GCxveo,8,15,3,2.999999985128092,-1.4871908149416413e-08,False,3,0.0032696120033506304,solved,7.912559496503491e-13
GCxves,8,16,3,2.999999997376311,-2.6236888217567866e-09,False,3,0.07776899400050752,solved,1.6395944207093082e-08
GCxvew,8,16,3,3.000000071949963,7.194996287651634e-08,False,3,0.5970878030057065,solved (inaccurate - reached max_iters),1.8028671214229985e-08
GCxve{,8,17,3,3.0000000050919495,5.09194952869052e-09,False,3,0.15911802201298997,solved,1.5149067688942566e-08
GCxvfO,8,15,3,2.999999987945473,-1.2054527154248262e-08,False,3,0.002310859999852255,solved,4.752852161129473e-09
GCxvfS,8,16,3,3.00000002808034,2.8080339831149104e-08,False,3,0.0030872189963702112,solved,3.9179160759381726e-09
GCxvfW,8,16,3,2.999999995393396,-4.606603987156177e-09,False,3,0.0021026809990871698,solved,8.318278919345787e-11
GCxvf[,8,17,3,3.0000000344304496,3.443044960249608e-08,False,3,0.11281664500711486,solved,1.0055732113382793e-08
GCxvf_,8,15,4,4.000000014331293,1.433129259709176e-08,False,4,0.0013493119913619012,solved,1.0467563118486787e-09
GCxvfc,8,16,3,3.0000000013173507,1.3173506729913242e-09,False,3,0.0030410979816224426,solved,1.5847764712631006e-10
GCxvfo,8,16,3,3.0000000270483214,2.7048321360467753e-08,False,3,0.0032534209894947708,solved,5.322145647929361e-09
GCxvfs,8,17,3,3.000000027991216,2.7991216011713504e-08,False,3,0.08453632800956257,solved,1.042711221804491e-08
GCxvfw,8,17,3,3.0000000492220793,4.922207930135869e-08,False,3,0.20585105201462284,solved,1.435256664968055e-08
GCxvf{,8,18,3,2.9999999917157494,-8.284250618828537e-09,False,3,0.0022611830208916217,solved,1.1631806628997765e-12
GCxvr{,8,18,3,2.9999999817889527,-1.8211047336791353e-08,False,3,0.05742328800261021,solved,1.0736716608061945e-08
GCxvu{,8,18,3,2.999999995431263,-4.568736944321472e-09,False,3,0.12579015898518264,solved,1.2391146465140794e-08
GCxvv[,8,18,3,2.9999999900084866,-9.991513394425056e-09,False,3,0.09916540299309418,solved,1.0816628413240965e-08
GCxvvg,8,17,3,2.9999999525966548,-4.74033452491085e-08,False,3,0.0934692689916119,solved,1.435422951705639e-08
GCxvvk,8,18,3,2.9999999585841093,-4.1415890716933745e-08,False,3,0.14818538198596798,solved,1.4310499816153209e-08
GCxvvs,8,18,3,2.9999999650737053,-3.492629474521891e-08,False,3,0.1863593900052365,solved,1.5478681162658715e-08
GCxvvw,8,18,3,3.0000000268588143,2.6858814283770016e-08,False,3,0.06423288898076862,solved,1.0699235825453844e-08
GCxvv{,8,19,3,2.999999979408188,-2.0591811811243588e-08,False,3,0.15137434500502422,solved,1.093268683662536e-08
GCxv~w,8,19,3,3.0000000027031573,2.7031572535918258e-09,False,3,0.0013110319850966334,solved,1.520094661539308e-09
GCxv~{,8,20,3,3.0000000063758603,6.375860284180135e-09,False,3,0.0011242229957133532,solved,1.2384049443699843e-09
GCx}|{,8,19,3,3.00000002082213,2.0822129798148126e-08,True,3,0.0017912469920702279,solved,2.1262625529375744e-09
GCx}}{,8,19,3,2.9999999985414467,-1.4585532781552502e-09,True,3,0.001873428001999855,solved,2.2861173352882118e-10
GCx}~w,8,19,3,3.000000001668726,1.6687260462333597e-09,True,3,0.0015971669927239418,solved,1.848941219843567e-10
GCx}~{,8,20,3,3.0000000027826057,2.7826057014124217e-09,True,3,0.001373027014778927,solved,9.282292164216476e-10
GCx~b[,8,17,3,2.9999999945869336,-5.413066439530212e-09,True,3,0.0016451819974463433,solved,4.4286796452297494e-13
GCx~bs,8,17,3,2.9999999991098307,-8.901692716278831e-10,True,3,0.0021056910045444965,solved,1.181203300043845e-09
GCx~c{,8,17,3,3.0000000040555315,4.055531466207185e-09,True,3,0.002259639004478231,solved,3.7539260947635003e-10
GCx~e[,8,17,3,3.000000003641481,3.6414808946005905e-09,True,3,0.0020062550029251724,solved,4.060243634932392e-10
GCx~es,8,17,3,3.000000032483126,3.2483125966820126e-08,True,3,0.0016781360027380288,solved,3.4638782029465477e-09
GCx~ew,8,17,3,3.0000000188327136,1.883271361080574e-08,False,3,0.0015487260243389755,solved,2.0420176757703703e-09
GCx~e{,8,18,3,3.0000000065815793,6.581579281572658e-09,True,3,0.0015169719990808517,solved,7.974486670138819e-10
GCx~fS,8,17,3,2.9999999699147315,-3.008526849868076e-08,False,3,0.08639438098180108,solved,1.1187886369121044e-08
GCx~f[,8,18,3,3.0000000045330677,4.533067698986315e-09,True,3,0.0018826590094249696,solved,4.5894072881929683e-10
GCx~fc,8,17,3,3.0000000013376242,1.3376242335993993e-09,True,3,0.0015708239807281643,solved,1.4756771089362175e-10
GCx~fo,8,17,3,3.000000014400122,1.4400121983726422e-08,True,3,0.002247386990347877,solved,6.736404858738904e-09
GCx~fs,8,18,3,2.9999999943761044,-5.62389557146048e-09,True,3,0.0015375659859273583,solved,3.264069672094988e-10
GCx~fw,8,18,3,3.000000002292425,2.292424916561231e-09,True,3,0.0015883209998719394,solved,2.6233258596360327e-10
GCx~f{,8,19,3,2.9999999959266495,-4.073350545752419e-09,True,3,0.001384609000524506,solved,3.467016283547338e-10
GCx~~{,8,21,3,3.0000000011228933,1.1228933338713887e-09,True,3,0.0011397009948268533,solved,1.1214172456722686e-09
GCz\~k,8,19,3,2.9999999897576295,-1.0242370507285159e-08,True,3,0.0016360930167138577,solved,8.488765246283947e-13
GCz\~{,8,20,3,2.9999999998329807,-1.6701928728934945e-10,True,3,0.0013959060015622526,solved,5.196349966693196e-11
GCz]|{,8,19,3,3.0000000080280413,8.02804134281132e-09,True,3,0.0015831070195417851,solved,8.158158909046337e-10
GCz]}{,8,19,3,3.0000000068082135,6.80821354848149e-09,True,3,0.0014050279860384762,solved,1.3496749898076384e-09
GCz]~k,8,19,3,3.000000023921578,2.3921578051755432e-08,True,3,0.0014603339950554073,solved,2.4066547613924654e-09
GCz]~w,8,19,3,3.000000001026278,1.0262781735548288e-09,True,3,0.0018672079895623028,solved,8.85415722796499e-11
GCz]~{,8,20,3,3.0000000000229283,2.2928325904558733e-11,True,3,0.0012070030206814408,solved,1.8694412843035448e-11
GCz^`{,8,17,3,2.999999996705919,-3.294081007965133e-09,False,3,0.002031557000009343,solved,6.7901497430674e-10
GCz^a{,8,17,3,3.000000009942274,9.94227411510451e-09,False,3,0.002018752013100311,solved,3.812521127335128e-09
GCz^b[,8,17,3,3.000000010277168,1.027716800550138e-08,False,3,0.001669029996264726,solved,9.86060430016171e-10
GCz^bk,8,17,3,3.0000000343853532,3.438535323141423e-08,False,3,0.08743103500455618,solved,1.275386764112438e-08
GCz^bs,8,17,3,3.0000000006537655,6.537654861915598e-10,False,3,0.0018228549743071198,solved,2.17824843780164e-10
GCz^b{,8,18,3,2.999999975299246,-2.470075388671944e-08,False,3,0.0015309520240407437,solved,3.579025964484117e-12
GCz^c{,8,17,3,3.00000001547645,1.5476449899409772e-08,False,3,0.0018060489965137094,solved,3.362157479251178e-09
GCz^d[,8,17,3,2.9999999907428654,-9.257134614415463e-09,False,3,0.0018125380156561732,solved,1.9374502002733607e-12
GCz^dk,8,17,3,3.00000000177723,1.7772299187868157e-09,False,3,0.0017923139967024326,solved,1.6068023808863018e-10
GCz^ds,8,17,3,3.000000027755073,2.7755072906643363e-08,False,3,0.0016399440064560622,solved,2.75148354691276e-09
GCz^d{,8,18,3,3.000000014964949,1.496494883568289e-08,False,3,0.0017478599911555648,solved,1.3021848708006096e-09
GCz^ek,8,17,3,3.000000001565036,1.5650361007146785e-09,False,3,0.0018293079920113087,solved,6.790936245265612e-10
GCz^es,8,17,3,3.000000001523374,1.5233738714925948e-09,False,3,0.0018817519885487854,solved,1.532807231934103e-09
GCz^e{,8,18,3,3.00000000789423,7.89423015845614e-09,False,3,0.0017245800117962062,solved,9.154531786480783e-10
GCz^fK,8,17,3,2.9999999995996753,-4.003246623085488e-10,False,3,0.0018583560013212264,solved,8.11162914130049e-10
GCz^fS,8,17,3,3.0000000089691268,8.969126774616143e-09,False,3,0.001627225981792435,solved,8.20215677173294e-10
GCz^fW,8,17,3,3.000000013527732,1.3527731823614886e-08,False,3,0.0017260700115002692,solved,1.4506202548131723e-09
GCz^f[,8,18,3,3.0000000044530437,4.4530437115497534e-09,False,3,0.0018048890051431954,solved,4.948538184202048e-10
GCz^fg,8,17,3,2.9999999996478772,-3.5212277538221315e-10,False,3,0.0019638550002127886,solved,8.335348801640336e-10
GCz^fk,8,18,3,3.0000000299497924,2.994979242387785e-08,False,3,0.0016581529926043004,solved,2.833183398177459e-09
GCz^fo,8,17,3,3.0000000198101113,1.9810111329121582e-08,False,3,0.002147566992789507,solved,5.4304458496991986e-09
GCz^fs,8,18,3,3.000000012311738,1.231173785143369e-08,False,3,0.001700430002529174,solved,1.06467452163154e-09
GCz^fw,8,18,3,3.0000000294411833,2.9441183269085514e-08,False,3,0.0016877970192581415,solved,2.908201943943553e-09
GCz^f{,8,19,3,3.0000000082105043,8.210504276462416e-09,False,3,0.0014363789814524353,solved,7.501334340265683e-10
GCz^j{,8,19,3,3.000000020234951,2.0234951048081484e-08,True,3,0.0016556130140088499,solved,2.2318792270240528e-09
GCz^nk,8,19,3,2.9999999929600962,-7.0399037710444645e-09,True,3,0.0017810330027714372,solved,2.065794081989931e-10
GCz^nw,8,19,3,3.00000000343107,3.4310700947060013e-09,True,3,0.0016981500084511936,solved,5.222526561909642e-10
GCz^n{,8,20,3,2.9999999910851236,-8.91487639265165e-09,True,3,0.0013430720136966556,solved,2.284172850863797e-12
GCz^t{,8,19,3,3.000000043635643,4.363564309883827e-08,True,3,0.0016714800149202347,solved,4.555684383904568e-09
GCz^vk,8,19,3,3.000000014011489,1.4011488858045595e-08,True,3,0.0016744269814807922,solved,1.7580017405947261e-09
GCz^vs,8,19,3,3.000000007284765,7.284764791393172e-09,True,3,0.0015400600095745176,solved,9.403288688465437e-10
GCz^vw,8,19,3,3.000000004922489,4.922489083014625e-09,True,3,0.0016952540026977658,solved,8.9406189142657e-10
GCz^v{,8,20,3,3.0000000095994976,9.599497641232801e-09,True,3,0.0017378810152877122,solved,9.166523049376289e-10
GCz^~{,8,21,3,3.0000000028729055,2.872905469075704e-09,True,3,0.0010888180113397539,solved,3.549109043305292e-10
GCzbrk,8,16,3,2.9999999992175272,-7.824727532579345e-10,False,3,0.002554642007453367,solved,7.415497575286909e-11
GCzbrs,8,16,3,3.000000001896946,1.896946155710566e-09,False,3,0.0024494770041201264,solved,6.218477546151534e-10
GCzbrw,8,16,3,3.000000002135736,2.1357360324714136e-09,False,3,0.0031659140076953918,solved,2.0528887309605447e-10
GCzbr{,8,17,3,2.9999999864847355,-1.3515264463137555e-08,False,3,0.06357727499562316,solved,3.9383641282234344e-09
GCzbu{,8,17,3,3.000000003279044,3.2790441473196097e-09,False,3,0.051122575998306274,solved,5.727808224440357e-09
GCzbvW,8,16,3,2.9999999991777786,-8.222214020747742e-10,False,3,0.004040414991322905,solved,3.5571941257506e-10
GCzbv[,8,17,3,3.000000014784469,1.4784469204442985e-08,False,3,0.06942390598123893,solved,3.985566168404595e-09
GCzbvg,8,16,3,3.000000002060376,2.0603758699166974e-09,False,3,0.002347810019273311,solved,2.2352114903186254e-09
GCzbvk,8,17,3,3.000000023133527,2.313352709393257e-08,False,3,0.0875236580031924,solved,8.229709778688514e-09
GCzbvs,8,17,3,2.9999999773152943,-2.2684705669462346e-08,False,3,0.08104923000792041,solved,6.9536950461279495e-09
GCzbvw,8,17,3,3.000000039334243,3.933424297386523e-08,False,3,0.1361062670184765,solved,1.416066708326938e-08
GCzbv{,8,18,3,3.00000000061201,6.120099982354077e-10,False,3,0.0021175539877731353,solved,5.3447360659749435e-11
GCzbzw,8,17,3,3.0000000352057663,3.520576630222649e-08,True,3,0.0015920589794404805,solved,5.5851817471009885e-09
GCzbz{,8,18,3,3.0000000008726766,8.726765976518891e-10,True,3,0.002401709003606811,solved,3.295520359562818e-10
GCzb}w,8,17,3,2.999999984502279,-1.549772088438317e-08,True,3,0.0018590109830256552,solved,3.658299541478233e-10
GCzb~w,8,18,3,3.000000013041285,1.3041284940840114e-08,True,3,0.0021777829970233142,solved,4.397200002577549e-09
GCzb~{,8,19,3,2.999999995427764,-4.572235923205881e-09,True,3,0.0019257940002717078,solved,2.2331082017178114e-11
GCzez{,8,18,3,3.0000000035563485,3.5563485489831237e-09,True,3,0.0018438970146235079,solved,3.7732392525187226e-10
GCze|{,8,18,3,3.000000005115143,5.1151429758533595e-09,True,3,0.0016913959989324212,solved,5.168872529062952e-10
GCze}{,8,18,3,2.99999999737661,-2.6233899497185575e-09,True,3,0.0016814639966469258,solved,7.117633642084355e-11
GCze~[,8,18,3,3.00000000830117,8.301169973634615e-09,True,3,0.0018613089923746884,solved,1.5134740283232535e-09
GCze~s,8,18,3,3.000000005368577,5.368577138398223e-09,True,3,0.0018223649822175503,solved,1.1237681769523392e-09
GCze~w,8,18,3,3.000000000958915,9.589151694910925e-10,True,3,0.0016945000097621232,solved,1.0602617671403099e-10
GCze~{,8,19,3,3.0000000027154448,2.715444757939167e-09,True,3,0.0013269080081954598,solved,4.350978801524792e-10
GCzfQ{,8,16,3,2.999999999967476,-3.2524205550998886e-11,True,3,0.002916430006735027,solved,3.774758283725532e-15
GCzfR[,8,16,3,3.000000006259754,6.259754048443256e-09,True,3,0.0021505230106413364,solved,7.758915771622514e-10
GCzfRs,8,16,3,3.00000003147998,3.147997995611718e-08,False,3,0.0022287869942374527,solved,8.11186696847968e-09
GCzfRw,8,16,3,3.0000000490568692,4.905686923351027e-08,False,3,0.0018100849993061274,solved,1.5380104865421976e-08
GCzfR{,8,17,3,3.000000010187215,1.0187215071510991e-08,True,3,0.002000990993110463,solved,7.126691458177298e-09
GCzfU{,8,17,3,3.000000011929896,1.1929896182039101e-08,True,3,0.0018939670117106289,solved,1.0144526421224876e-08
GCzfVS,8,16,3,2.9999999868586182,-1.3141381760561899e-08,True,3,0.0018788409943226725,solved,1.0089805642001397e-08
GCzfVW,8,16,3,2.9999999991874597,-8.125402573000429e-10,True,3,0.0016393730184063315,solved,1.3830109686357404e-10
GCzfV[,8,17,3,3.0000000017689477,1.768947655023112e-09,True,3,0.0019756660040002316,solved,2.8081028268874114e-09
GCzfVg,8,16,3,3.0000000083308644,8.330864442740449e-09,True,3,0.0022506540117319673,solved,8.127561811764051e-10
GCzfVs,8,17,3,3.0000000038531067,3.8531067225733295e-09,True,3,0.002155636000679806,solved,3.0440269272409016e-10
GCzfVw,8,17,3,3.000000006087432,6.087431891899087e-09,True,3,0.0026547139859758317,solved,2.3870582061033613e-09
GCzfV{,8,18,3,3.0000000124053186,1.2405318550179345e-08,True,3,0.001759676990332082,solved,5.985780187034958e-09
GCzfZw,8,17,3,2.999999987229843,-1.2770156931907195e-08,False,3,0.0021018859988544136,solved,6.726295004060208e-09
GCzfZ{,8,18,3,2.999999998240763,-1.7592372003605306e-09,True,3,0.00224084997898899,solved,7.262597516629846e-10
GCzf^[,8,18,3,3.000000002883651,2.883651095686446e-09,True,3,0.0022381919843610376,solved,2.843533479219525e-10
GCzf^w,8,18,3,3.000000005462222,5.462221785990096e-09,True,3,0.0022439339954871684,solved,5.148506301927869e-10
